epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,960.402,0.51422,0.51514,0.85388,0.89851,0.93878,0.96506,0.80898,0.65575,0.59917,0.86655,0.00163172,0.00163172,0.00163172
188,965.437,0.52242,0.4931,0.86856,0.88399,0.93878,0.93812,0.77664,0.67823,0.6765,0.87562,0.00162974,0.00162974,0.00162974
189,970.468,0.52204,0.5091,0.85213,0.86525,0.93878,0.93782,0.79378,0.67285,0.75182,0.881,0.00162776,0.00162776,0.00162776
190,975.59,0.53013,0.47846,0.88406,0.86692,0.93878,0.96343,0.81902,0.62002,0.59569,0.87143,0.00162578,0.00162578,0.00162578
191,981.258,0.5537,0.5367,0.87201,0.89728,0.91837,0.95695,0.80453,0.63735,0.59386,0.88373,0.0016238,0.0016238,0.0016238
192,986.653,0.53434,0.49525,0.86454,0.8787,0.91837,0.96345,0.80226,0.66382,0.63298,0.89659,0.00162182,0.00162182,0.00162182
193,991.694,0.48987,0.50163,0.86514,0.91812,0.91538,0.96791,0.81088,0.62828,0.58949,0.89079,0.00161984,0.00161984,0.00161984
194,996.709,0.51403,0.47926,0.86922,0.89713,0.88997,0.96107,0.8115,0.65332,0.64896,0.91963,0.00161786,0.00161786,0.00161786
195,1001.75,0.53191,0.52165,0.86445,0.94321,0.83673,0.96132,0.80797,0.68009,0.64468,0.92292,0.00161588,0.00161588,0.00161588
196,1006.79,0.52126,0.48185,0.86059,0.86017,0.91837,0.94513,0.797,0.63444,0.64488,0.85653,0.0016139,0.0016139,0.0016139
197,1011.88,0.51487,0.47959,0.85012,0.89896,0.90801,0.95544,0.80708,0.64516,0.70285,0.86312,0.00161192,0.00161192,0.00161192
198,1017.2,0.49725,0.49366,0.86088,0.90571,0.87755,0.93982,0.76793,0.67519,0.77376,0.92686,0.00160994,0.00160994,0.00160994
199,1022.46,0.5325,0.50663,0.87198,0.82339,0.95155,0.94214,0.75714,0.69387,0.82425,0.93178,0.00160796,0.00160796,0.00160796
200,1027.87,0.49164,0.4689,0.85096,0.89425,0.89796,0.94479,0.77933,0.6369,0.66105,0.8921,0.00160598,0.00160598,0.00160598
201,1033.16,0.50168,0.43939,0.86199,0.85146,0.93591,0.94388,0.77306,0.68796,0.63489,0.93577,0.001604,0.001604,0.001604
202,1038.17,0.51689,0.46405,0.87194,0.87945,0.91837,0.94957,0.79217,0.68434,0.65733,0.95407,0.00160202,0.00160202,0.00160202
203,1043.19,0.49759,0.48479,0.85248,0.89076,0.93878,0.93992,0.78178,0.65594,0.66557,0.93241,0.00160004,0.00160004,0.00160004
204,1048.22,0.52383,0.528,0.88052,0.91651,0.89619,0.91806,0.79073,0.6022,0.79429,0.89658,0.00159806,0.00159806,0.00159806
205,1053.23,0.49419,0.45827,0.85894,0.86783,0.93798,0.93911,0.78739,0.58293,0.81065,0.88926,0.00159608,0.00159608,0.00159608
206,1058.25,0.50836,0.50554,0.87322,0.87671,0.87086,0.89793,0.78506,0.60034,0.95547,0.86967,0.0015941,0.0015941,0.0015941
207,1063.28,0.49251,0.44479,0.84164,0.8919,0.85714,0.90771,0.75518,0.64662,0.84874,0.89514,0.00159212,0.00159212,0.00159212
208,1068.53,0.52146,0.49925,0.86549,0.85568,0.89796,0.92384,0.75639,0.62563,0.67593,0.87508,0.00159014,0.00159014,0.00159014
209,1073.8,0.51962,0.49826,0.86641,0.80991,0.9565,0.94188,0.79215,0.60904,0.6319,0.87238,0.00158816,0.00158816,0.00158816
210,1078.83,0.55755,0.50182,0.87502,0.83817,0.95138,0.94003,0.79243,0.69342,0.65056,0.89425,0.00158618,0.00158618,0.00158618
211,1083.86,0.49317,0.45635,0.86162,0.83831,0.95918,0.93514,0.79082,0.64145,0.66628,0.89095,0.0015842,0.0015842,0.0015842
212,1088.89,0.54461,0.52653,0.867,0.88501,0.87755,0.92077,0.76812,0.66703,0.68295,0.91787,0.00158222,0.00158222,0.00158222
213,1093.9,0.51963,0.49256,0.86684,0.91447,0.87285,0.94144,0.79726,0.6406,0.63703,0.92661,0.00158024,0.00158024,0.00158024
214,1098.93,0.48929,0.47966,0.85158,0.85716,0.89796,0.90582,0.7833,0.6199,0.66247,0.90979,0.00157826,0.00157826,0.00157826
215,1103.95,0.4987,0.48139,0.85789,0.8929,0.89796,0.93323,0.79641,0.5876,0.65994,0.88496,0.00157628,0.00157628,0.00157628
216,1109.15,0.52157,0.50112,0.87881,0.87478,0.89796,0.9313,0.79029,0.6337,0.61872,0.90866,0.0015743,0.0015743,0.0015743
217,1114.35,0.50959,0.47009,0.85914,0.87779,0.91837,0.92371,0.79375,0.66334,0.66986,0.92676,0.00157232,0.00157232,0.00157232
218,1119.38,0.48892,0.46145,0.86014,0.90171,0.93621,0.93873,0.79482,0.6314,0.60634,0.88216,0.00157034,0.00157034,0.00157034
219,1124.4,0.48738,0.4556,0.85328,0.8972,0.89796,0.92724,0.79474,0.61903,0.61426,0.88508,0.00156836,0.00156836,0.00156836
220,1129.53,0.49176,0.47533,0.85673,0.91776,0.9111,0.95961,0.77072,0.60971,0.62716,0.87237,0.00156638,0.00156638,0.00156638
221,1134.69,0.48481,0.46314,0.85392,0.93165,0.8346,0.93016,0.75844,0.61524,0.70263,0.87085,0.0015644,0.0015644,0.0015644
222,1139.74,0.48129,0.46158,0.85978,0.86417,0.93878,0.93913,0.81133,0.58379,0.62414,0.85828,0.00156242,0.00156242,0.00156242
223,1144.94,0.52052,0.49493,0.87056,0.8959,0.91837,0.94179,0.82805,0.56454,0.60102,0.85438,0.00156044,0.00156044,0.00156044
224,1150.23,0.49514,0.443,0.84797,0.90181,0.93718,0.9516,0.7925,0.63414,0.64038,0.9206,0.00155846,0.00155846,0.00155846
225,1155.27,0.51922,0.53544,0.87418,0.91642,0.89506,0.93592,0.77821,0.61811,0.65784,0.91619,0.00155648,0.00155648,0.00155648
226,1160.96,0.49327,0.46482,0.86742,0.91816,0.91582,0.9042,0.74215,0.63896,0.67673,0.92587,0.0015545,0.0015545,0.0015545
227,1166.14,0.45785,0.43418,0.84562,0.85568,0.93878,0.9183,0.75841,0.59237,0.65662,0.88833,0.00155252,0.00155252,0.00155252
228,1171.19,0.45944,0.42897,0.85449,0.85551,0.87755,0.91637,0.79707,0.59655,0.68627,0.89135,0.00155054,0.00155054,0.00155054
229,1176.69,0.46587,0.41271,0.85064,0.88213,0.91643,0.92862,0.81115,0.57674,0.59776,0.86959,0.00154856,0.00154856,0.00154856
230,1181.95,0.50092,0.46533,0.85878,0.90176,0.93673,0.92141,0.79904,0.60543,0.57036,0.87089,0.00154658,0.00154658,0.00154658
231,1187.36,0.48241,0.43506,0.86091,0.87928,0.93878,0.921,0.80873,0.55737,0.5837,0.87175,0.0015446,0.0015446,0.0015446
232,1192.6,0.46685,0.44326,0.84764,0.86455,0.91189,0.92993,0.79349,0.57447,0.68409,0.90666,0.00154262,0.00154262,0.00154262
233,1197.66,0.42332,0.4074,0.83923,0.882,0.91531,0.94137,0.78578,0.553,0.72387,0.8893,0.00154064,0.00154064,0.00154064
234,1202.68,0.47326,0.45789,0.85004,0.89349,0.89796,0.94502,0.78538,0.56044,0.72424,0.86953,0.00153866,0.00153866,0.00153866
235,1207.74,0.49098,0.4289,0.85367,0.84316,0.87773,0.94648,0.79522,0.56062,0.70998,0.86456,0.00153668,0.00153668,0.00153668
236,1212.78,0.47685,0.42443,0.83745,0.85113,0.93354,0.932,0.80558,0.53803,0.64372,0.85818,0.0015347,0.0015347,0.0015347
237,1217.81,0.4524,0.44499,0.85895,0.87751,0.91837,0.9319,0.81614,0.53378,0.59721,0.84598,0.00153272,0.00153272,0.00153272
238,1222.91,0.48928,0.45967,0.85954,0.9039,0.89796,0.94616,0.82679,0.52389,0.55289,0.84292,0.00153074,0.00153074,0.00153074
239,1228.21,0.47904,0.42638,0.85738,0.91783,0.91198,0.91732,0.79507,0.57756,0.61719,0.85737,0.00152876,0.00152876,0.00152876
240,1233.24,0.46443,0.44944,0.8528,0.89555,0.87496,0.90061,0.78744,0.54949,0.70383,0.85746,0.00152678,0.00152678,0.00152678
241,1238.27,0.45533,0.42719,0.84918,0.87815,0.91837,0.91533,0.81076,0.53451,0.64653,0.84156,0.0015248,0.0015248,0.0015248
242,1243.29,0.49377,0.46688,0.86552,0.8318,0.93878,0.91589,0.79904,0.57998,0.76103,0.86224,0.00152282,0.00152282,0.00152282
243,1248.31,0.48239,0.47437,0.85157,0.83116,0.89796,0.91892,0.77548,0.68331,0.80715,0.9531,0.00152084,0.00152084,0.00152084
244,1253.34,0.44305,0.42379,0.84748,0.95237,0.81609,0.90674,0.75058,0.68184,0.82767,0.91134,0.00151886,0.00151886,0.00151886
245,1258.37,0.48108,0.44619,0.84505,0.86564,0.89796,0.91568,0.76721,0.64835,0.5898,0.90721,0.00151688,0.00151688,0.00151688
246,1263.59,0.51424,0.46742,0.88374,0.90056,0.93878,0.93542,0.78735,0.63614,0.58478,0.92801,0.0015149,0.0015149,0.0015149
247,1268.62,0.53024,0.45742,0.85175,0.91829,0.91837,0.92959,0.75356,0.63782,0.56538,0.91916,0.00151292,0.00151292,0.00151292
248,1273.65,0.48534,0.4381,0.84601,0.87711,0.87404,0.91956,0.76841,0.65451,0.68203,0.92847,0.00151094,0.00151094,0.00151094
249,1278.67,0.48774,0.444,0.84654,0.85748,0.93878,0.92831,0.79389,0.56288,0.60914,0.88208,0.00150896,0.00150896,0.00150896
250,1283.71,0.46687,0.42546,0.85612,0.83102,0.91837,0.95774,0.79817,0.56773,0.67636,0.85764,0.00150698,0.00150698,0.00150698
251,1288.74,0.4585,0.41835,0.8488,0.96517,0.89796,0.97334,0.82502,0.58539,0.54429,0.85705,0.001505,0.001505,0.001505
252,1293.78,0.45802,0.45697,0.85995,0.90165,0.93878,0.95756,0.80587,0.59913,0.5505,0.86888,0.00150302,0.00150302,0.00150302
253,1298.95,0.45586,0.42597,0.84856,0.9069,0.85714,0.93168,0.7856,0.61415,0.58535,0.86361,0.00150104,0.00150104,0.00150104
254,1304.34,0.45648,0.43053,0.84394,0.89409,0.89796,0.92512,0.78417,0.62353,0.57191,0.88065,0.00149906,0.00149906,0.00149906
255,1309.74,0.46927,0.43381,0.83542,0.89758,0.91837,0.92434,0.82513,0.54625,0.61297,0.83784,0.00149708,0.00149708,0.00149708
256,1314.97,0.46797,0.44972,0.84474,0.93194,0.87755,0.93948,0.81341,0.59894,0.64204,0.90244,0.0014951,0.0014951,0.0014951
257,1319.99,0.4736,0.46027,0.84211,0.88115,0.93878,0.95169,0.81762,0.57451,0.58176,0.90943,0.00149312,0.00149312,0.00149312
258,1325.01,0.46459,0.44148,0.84831,0.88587,0.95918,0.93413,0.81273,0.54154,0.5507,0.89618,0.00149114,0.00149114,0.00149114
259,1330.05,0.46142,0.41958,0.84033,0.94051,0.87755,0.93522,0.83177,0.54179,0.55054,0.8904,0.00148916,0.00148916,0.00148916
260,1335.09,0.46734,0.4532,0.85638,0.92301,0.89796,0.91203,0.80321,0.56187,0.57091,0.8673,0.00148718,0.00148718,0.00148718
261,1340.1,0.4492,0.45912,0.84896,0.89199,0.89796,0.88346,0.75933,0.61087,0.64371,0.91198,0.0014852,0.0014852,0.0014852
262,1345.24,0.48973,0.47439,0.86749,0.89351,0.85623,0.86628,0.70927,0.66719,0.75793,0.94089,0.00148322,0.00148322,0.00148322
263,1350.63,0.44794,0.42606,0.85048,0.89619,0.88094,0.91907,0.74879,0.67237,0.68256,0.95692,0.00148124,0.00148124,0.00148124
264,1355.9,0.45589,0.42488,0.85709,0.84888,0.91715,0.93012,0.80878,0.64579,0.60353,0.94763,0.00147926,0.00147926,0.00147926
265,1360.91,0.47242,0.42786,0.88067,0.91271,0.93878,0.96866,0.81152,0.58569,0.57525,0.90173,0.00147728,0.00147728,0.00147728
266,1365.93,0.51515,0.44592,0.87628,0.93726,0.93878,0.96054,0.80814,0.59134,0.59251,0.88075,0.0014753,0.0014753,0.0014753
267,1370.95,0.46555,0.43987,0.85727,0.89535,0.87311,0.93947,0.7884,0.59665,0.72553,0.87894,0.00147332,0.00147332,0.00147332
268,1375.98,0.42921,0.42279,0.83312,0.90334,0.81633,0.89433,0.78591,0.54657,0.73074,0.84826,0.00147134,0.00147134,0.00147134
269,1381,0.48169,0.44454,0.84746,0.91176,0.89796,0.9563,0.82243,0.53569,0.57914,0.8535,0.00146936,0.00146936,0.00146936
270,1386.03,0.44447,0.43632,0.84162,0.89717,0.89796,0.95398,0.84201,0.4961,0.55323,0.83723,0.00146738,0.00146738,0.00146738
271,1391.35,0.42426,0.40972,0.83004,0.93582,0.89276,0.95223,0.83558,0.51029,0.545,0.83346,0.0014654,0.0014654,0.0014654
272,1396.98,0.42103,0.4091,0.82963,0.85263,0.95918,0.94466,0.83212,0.51492,0.5885,0.84088,0.00146342,0.00146342,0.00146342
273,1403.6,0.43262,0.39348,0.84388,0.8814,0.93878,0.93514,0.81985,0.51278,0.61835,0.85291,0.00146144,0.00146144,0.00146144
274,1408.89,0.42929,0.41429,0.83405,0.84878,0.91641,0.93516,0.81555,0.52108,0.62269,0.86288,0.00145946,0.00145946,0.00145946
275,1413.96,0.46639,0.45709,0.86322,0.84794,0.9105,0.92623,0.80786,0.52373,0.63062,0.85747,0.00145748,0.00145748,0.00145748
276,1419.02,0.43296,0.44621,0.84043,0.84565,0.89456,0.90479,0.79835,0.52414,0.71046,0.85246,0.0014555,0.0014555,0.0014555
277,1424.07,0.45012,0.43736,0.84853,0.88387,0.83673,0.91497,0.78646,0.60199,0.70046,0.92837,0.00145352,0.00145352,0.00145352
278,1429.66,0.46645,0.43038,0.8547,0.93122,0.83673,0.92015,0.78029,0.57234,0.66829,0.86901,0.00145154,0.00145154,0.00145154
279,1434.77,0.43799,0.41011,0.83524,0.87653,0.89796,0.9237,0.80658,0.53514,0.62476,0.8595,0.00144956,0.00144956,0.00144956
280,1440.09,0.44894,0.44654,0.84458,0.85854,0.91837,0.9106,0.80892,0.51961,0.68523,0.84474,0.00144758,0.00144758,0.00144758
281,1445.52,0.46414,0.41261,0.85423,0.97366,0.85714,0.93284,0.80713,0.5143,0.69318,0.85973,0.0014456,0.0014456,0.0014456
282,1450.81,0.43635,0.42455,0.83637,0.93177,0.83616,0.9069,0.80039,0.53639,0.69508,0.88335,0.00144362,0.00144362,0.00144362
283,1455.82,0.46436,0.43725,0.85824,0.88327,0.93878,0.91736,0.82463,0.48639,0.56611,0.87522,0.00144164,0.00144164,0.00144164
284,1460.85,0.45662,0.41687,0.84956,0.88041,0.91837,0.91468,0.81952,0.49874,0.58611,0.86851,0.00143966,0.00143966,0.00143966
285,1465.88,0.45971,0.40635,0.85565,0.88303,0.93878,0.95238,0.81355,0.52932,0.63378,0.88574,0.00143768,0.00143768,0.00143768
286,1470.94,0.4333,0.40755,0.84623,0.89892,0.91837,0.93836,0.80015,0.52335,0.65247,0.86806,0.0014357,0.0014357,0.0014357
287,1476.13,0.41231,0.42414,0.83055,0.90924,0.91837,0.93418,0.79996,0.52687,0.74324,0.86009,0.00143372,0.00143372,0.00143372
288,1481.38,0.44476,0.45481,0.85605,0.88233,0.93878,0.95231,0.8206,0.52086,0.64742,0.85505,0.00143174,0.00143174,0.00143174
289,1486.41,0.42224,0.39506,0.8411,0.89985,0.91683,0.93695,0.77845,0.65529,0.68875,0.92755,0.00142976,0.00142976,0.00142976
290,1491.43,0.40989,0.38858,0.8247,0.89978,0.91618,0.92268,0.76952,0.64419,0.68774,0.931,0.00142778,0.00142778,0.00142778
291,1496.45,0.44051,0.42264,0.84339,0.88453,0.938,0.93823,0.76212,0.67788,0.60132,0.95213,0.0014258,0.0014258,0.0014258
292,1501.48,0.43423,0.43342,0.84162,0.9154,0.87755,0.93132,0.7868,0.57677,0.5937,0.89065,0.00142382,0.00142382,0.00142382
293,1506.62,0.4209,0.41904,0.84414,0.86315,0.91837,0.92473,0.82107,0.55549,0.57735,0.88824,0.00142184,0.00142184,0.00142184
294,1512.37,0.45179,0.41521,0.86341,0.91052,0.83076,0.92383,0.81211,0.55191,0.60646,0.89917,0.00141986,0.00141986,0.00141986
295,1517.67,0.44169,0.39013,0.83803,0.85112,0.93343,0.9487,0.79766,0.61148,0.63567,0.89733,0.00141788,0.00141788,0.00141788
296,1522.95,0.4439,0.44379,0.84961,0.84302,0.89796,0.9123,0.80606,0.54333,0.60825,0.86614,0.0014159,0.0014159,0.0014159
297,1528.66,0.49765,0.42785,0.848,0.83273,0.89796,0.91281,0.8108,0.53079,0.56785,0.90201,0.00141392,0.00141392,0.00141392
298,1533.77,0.45275,0.40793,0.84098,0.85177,0.93821,0.93515,0.79294,0.57642,0.59975,0.91694,0.00141194,0.00141194,0.00141194
299,1538.81,0.49921,0.46476,0.87055,0.83725,0.95918,0.92776,0.80092,0.57266,0.60233,0.89167,0.00140996,0.00140996,0.00140996
300,1543.85,0.45621,0.43375,0.83929,0.89371,0.91837,0.92636,0.81316,0.5501,0.58362,0.8546,0.00140798,0.00140798,0.00140798
301,1549.2,0.42581,0.40879,0.84526,0.92,0.93876,0.95778,0.82192,0.53635,0.54151,0.84985,0.001406,0.001406,0.001406
302,1554.92,0.50497,0.47489,0.86396,0.86853,0.94382,0.95136,0.81461,0.55325,0.60808,0.87525,0.00140402,0.00140402,0.00140402
303,1560.12,0.45908,0.42934,0.84317,0.90928,0.83673,0.92098,0.79142,0.64113,0.61197,0.95465,0.00140204,0.00140204,0.00140204
304,1565.18,0.44505,0.43177,0.85044,0.87888,0.89796,0.92109,0.7578,0.65836,0.65592,0.97976,0.00140006,0.00140006,0.00140006
305,1570.86,0.45654,0.43576,0.85221,0.92042,0.85714,0.93829,0.77974,0.59524,0.62426,0.92639,0.00139808,0.00139808,0.00139808
306,1576.13,0.46099,0.41317,0.84059,0.86754,0.93572,0.94773,0.82101,0.56745,0.55847,0.89243,0.0013961,0.0013961,0.0013961
307,1581.25,0.47384,0.41833,0.85742,0.88369,0.93041,0.9378,0.81125,0.54418,0.63626,0.84643,0.00139412,0.00139412,0.00139412
308,1586.28,0.48042,0.45839,0.86453,0.87696,0.89796,0.94194,0.8085,0.536,0.61759,0.8524,0.00139214,0.00139214,0.00139214
309,1591.45,0.46714,0.40991,0.85042,0.87524,0.89796,0.95301,0.81724,0.54225,0.59263,0.85655,0.00139016,0.00139016,0.00139016
310,1596.72,0.4399,0.3925,0.83676,0.8782,0.88297,0.93721,0.83891,0.55292,0.56689,0.86605,0.00138818,0.00138818,0.00138818
311,1601.76,0.44875,0.42508,0.84632,0.91777,0.93878,0.95631,0.83711,0.60127,0.53802,0.92384,0.0013862,0.0013862,0.0013862
312,1607.56,0.43176,0.41847,0.83883,0.85809,0.86394,0.90008,0.76795,0.67228,0.67157,0.98712,0.00138422,0.00138422,0.00138422
313,1612.59,0.44808,0.42074,0.84923,0.84687,0.90297,0.91973,0.76312,0.67298,0.73042,0.98629,0.00138224,0.00138224,0.00138224
314,1617.97,0.50545,0.4436,0.87497,0.86478,0.91366,0.94767,0.78961,0.63251,0.62421,0.89961,0.00138026,0.00138026,0.00138026
315,1623.06,0.45469,0.45308,0.85137,0.94008,0.83673,0.92019,0.78492,0.58038,0.61753,0.89313,0.00137828,0.00137828,0.00137828
316,1628.19,0.43058,0.41262,0.84644,0.8957,0.89796,0.92063,0.75966,0.58056,0.66935,0.88612,0.0013763,0.0013763,0.0013763
317,1633.56,0.47761,0.45096,0.87061,0.84844,0.93878,0.91483,0.76179,0.59278,0.6781,0.91412,0.00137432,0.00137432,0.00137432
318,1638.62,0.45483,0.41593,0.85061,0.92258,0.89796,0.91354,0.75062,0.5964,0.73682,0.9145,0.00137234,0.00137234,0.00137234
319,1643.68,0.40976,0.38573,0.84364,0.86528,0.91837,0.90407,0.76233,0.58808,0.72194,0.89833,0.00137036,0.00137036,0.00137036
320,1648.81,0.41676,0.41252,0.8381,0.86635,0.9261,0.92844,0.78578,0.60306,0.6915,0.90142,0.00136838,0.00136838,0.00136838
321,1654.5,0.45274,0.41658,0.86551,0.8354,0.93878,0.92888,0.7647,0.62856,0.68191,0.8903,0.0013664,0.0013664,0.0013664
322,1659.78,0.47526,0.44412,0.86186,0.84448,0.89796,0.89916,0.75758,0.63988,0.65933,0.88166,0.00136442,0.00136442,0.00136442
323,1664.9,0.47681,0.43452,0.85646,0.8266,0.87562,0.88837,0.76916,0.63764,0.7154,0.8859,0.00136244,0.00136244,0.00136244
324,1670.13,0.44567,0.44922,0.84991,0.89756,0.89409,0.90346,0.78972,0.6211,0.71735,0.90377,0.00136046,0.00136046,0.00136046
325,1675.39,0.43071,0.39973,0.83864,0.85583,0.85714,0.89148,0.7793,0.63503,0.69243,0.92037,0.00135848,0.00135848,0.00135848
326,1680.42,0.42398,0.40966,0.84196,0.88671,0.91837,0.93262,0.79964,0.57531,0.68923,0.89402,0.0013565,0.0013565,0.0013565
327,1685.48,0.41262,0.38967,0.82629,0.86707,0.93188,0.9513,0.80289,0.57648,0.68244,0.88154,0.00135452,0.00135452,0.00135452
328,1690.53,0.42842,0.39818,0.84792,0.89458,0.91837,0.95606,0.8108,0.58677,0.67098,0.88288,0.00135254,0.00135254,0.00135254
329,1695.58,0.44453,0.4122,0.85557,0.87423,0.87755,0.91716,0.80837,0.58103,0.67238,0.8729,0.00135056,0.00135056,0.00135056
330,1700.64,0.41508,0.37352,0.8553,0.87717,0.87451,0.91769,0.81717,0.56242,0.68826,0.85619,0.00134858,0.00134858,0.00134858
331,1705.75,0.44112,0.39135,0.84708,0.89355,0.85655,0.88987,0.80332,0.53325,0.72877,0.84144,0.0013466,0.0013466,0.0013466
332,1711.21,0.42546,0.39382,0.82763,0.89072,0.83179,0.87448,0.77188,0.58184,0.8527,0.8629,0.00134462,0.00134462,0.00134462
333,1716.49,0.3953,0.37825,0.83932,0.87214,0.83525,0.89012,0.76379,0.62046,0.82284,0.9034,0.00134264,0.00134264,0.00134264
334,1721.9,0.40643,0.38832,0.8296,0.83536,0.932,0.89984,0.77819,0.64978,0.67327,0.92417,0.00134066,0.00134066,0.00134066
335,1727.16,0.41857,0.40315,0.85107,0.84664,0.93878,0.91991,0.78915,0.61775,0.57435,0.91858,0.00133868,0.00133868,0.00133868
336,1732.2,0.43187,0.39162,0.83889,0.95165,0.89796,0.96589,0.80338,0.60669,0.54064,0.92395,0.0013367,0.0013367,0.0013367
337,1737.23,0.40693,0.37499,0.84536,0.8996,0.91439,0.94956,0.80467,0.61413,0.60815,0.93856,0.00133472,0.00133472,0.00133472
338,1742.25,0.41838,0.38718,0.8367,0.91419,0.83673,0.92811,0.82795,0.5881,0.6332,0.88494,0.00133274,0.00133274,0.00133274
339,1747.28,0.43439,0.40733,0.85219,0.88266,0.92111,0.94371,0.83394,0.5632,0.63026,0.86457,0.00133076,0.00133076,0.00133076
340,1752.3,0.40082,0.36132,0.80632,0.87975,0.89588,0.91845,0.7895,0.62376,0.6092,0.9101,0.00132878,0.00132878,0.00132878
341,1757.41,0.40234,0.37534,0.84156,0.90224,0.89796,0.94656,0.78868,0.64937,0.6062,0.93289,0.0013268,0.0013268,0.0013268
342,1762.79,0.43074,0.42653,0.84385,0.91633,0.91837,0.95987,0.79298,0.64708,0.56674,0.94552,0.00132482,0.00132482,0.00132482
343,1767.83,0.43575,0.42518,0.84225,0.8977,0.93878,0.97004,0.80404,0.64488,0.54512,0.92681,0.00132284,0.00132284,0.00132284
344,1772.87,0.4431,0.40886,0.85442,0.92903,0.89796,0.95861,0.81179,0.60086,0.57769,0.9242,0.00132086,0.00132086,0.00132086
345,1777.91,0.43308,0.40066,0.84314,0.89979,0.91624,0.95202,0.81558,0.59984,0.55026,0.90852,0.00131888,0.00131888,0.00131888
346,1783.39,0.39879,0.38244,0.81855,0.9026,0.97959,0.96684,0.86457,0.54428,0.5132,0.8829,0.0013169,0.0013169,0.0013169
347,1788.59,0.41093,0.39047,0.82957,0.90374,0.958,0.96772,0.86069,0.55356,0.52333,0.87788,0.00131492,0.00131492,0.00131492
348,1793.64,0.42165,0.40548,0.84257,0.97085,0.85714,0.94991,0.83906,0.5898,0.53241,0.91478,0.00131294,0.00131294,0.00131294
349,1798.86,0.40009,0.39919,0.84173,0.95434,0.85316,0.94406,0.83739,0.57432,0.54247,0.89228,0.00131096,0.00131096,0.00131096
350,1804.13,0.43489,0.40351,0.86226,0.93394,0.86569,0.94405,0.83491,0.59848,0.5304,0.89288,0.00130898,0.00130898,0.00130898
351,1809.15,0.4487,0.41377,0.84888,0.93025,0.89796,0.93988,0.82618,0.58686,0.54592,0.86328,0.001307,0.001307,0.001307
352,1814.19,0.41333,0.39836,0.81809,0.88679,0.91837,0.94448,0.81204,0.57989,0.60318,0.85968,0.00130502,0.00130502,0.00130502
353,1819.21,0.44685,0.40474,0.84038,0.84351,0.89796,0.90089,0.79161,0.61577,0.62997,0.86717,0.00130304,0.00130304,0.00130304
354,1824.24,0.41018,0.3904,0.82891,0.83177,0.91837,0.91368,0.80553,0.56862,0.59763,0.86435,0.00130106,0.00130106,0.00130106
355,1829.26,0.39594,0.36156,0.82342,0.8614,0.91837,0.918,0.82462,0.53533,0.58316,0.86552,0.00129908,0.00129908,0.00129908
356,1834.29,0.38329,0.3588,0.83543,0.85706,0.85714,0.90174,0.8164,0.52537,0.72245,0.85163,0.0012971,0.0012971,0.0012971
357,1839.51,0.41308,0.39535,0.83865,0.83162,0.85714,0.88473,0.80734,0.50886,0.82181,0.84883,0.00129512,0.00129512,0.00129512
358,1844.74,0.41177,0.38488,0.82738,0.84052,0.87755,0.91425,0.81213,0.52617,0.73402,0.84276,0.00129314,0.00129314,0.00129314
359,1849.77,0.42598,0.40188,0.83893,0.86512,0.91837,0.92968,0.81843,0.51895,0.62803,0.83405,0.00129116,0.00129116,0.00129116
360,1854.82,0.4088,0.39638,0.84937,0.86404,0.91837,0.93312,0.80797,0.5904,0.7008,0.90217,0.00128918,0.00128918,0.00128918
361,1859.85,0.41042,0.43429,0.84752,0.84632,0.93878,0.94866,0.81202,0.57629,0.67303,0.90096,0.0012872,0.0012872,0.0012872
362,1864.9,0.41107,0.39648,0.84536,0.91639,0.89482,0.93192,0.82527,0.64187,0.60999,0.91212,0.00128522,0.00128522,0.00128522
363,1870.51,0.41343,0.39799,0.83184,0.91815,0.83673,0.92845,0.8288,0.57591,0.63708,0.87565,0.00128324,0.00128324,0.00128324
364,1875.72,0.43067,0.39085,0.8513,0.94164,0.85714,0.92564,0.82876,0.56079,0.62276,0.86634,0.00128126,0.00128126,0.00128126
365,1881.05,0.40857,0.38506,0.84426,0.92483,0.87755,0.95105,0.81015,0.59202,0.57154,0.87835,0.00127928,0.00127928,0.00127928
366,1886.39,0.40133,0.38906,0.83378,0.97719,0.87446,0.95398,0.82925,0.5813,0.57962,0.8842,0.0012773,0.0012773,0.0012773
367,1891.6,0.41238,0.3659,0.85031,0.94592,0.85714,0.93487,0.82798,0.61304,0.57398,0.89264,0.00127532,0.00127532,0.00127532
368,1896.63,0.40004,0.37248,0.84042,0.88147,0.91073,0.95293,0.83773,0.62529,0.54504,0.90391,0.00127334,0.00127334,0.00127334
369,1901.87,0.39225,0.37141,0.83061,0.94062,0.89796,0.96873,0.83677,0.60807,0.51911,0.90513,0.00127136,0.00127136,0.00127136
370,1907.52,0.40483,0.37993,0.8395,0.89658,0.87755,0.94235,0.8283,0.58853,0.50099,0.89333,0.00126938,0.00126938,0.00126938
371,1912.84,0.37745,0.35501,0.83477,0.91503,0.89796,0.93852,0.81092,0.51882,0.52032,0.85877,0.0012674,0.0012674,0.0012674
